duration,actor1_fb_likes,actor2_fb_likes,actor3_fb_likes,budget,movie_fb_likes,actor4_fb_likes,director_fb_likes,cast_total_fb_likes,imdb
-0.63298,-0.055459,-0.68558,-0.57394,-0.69367,-0.5447,-0.35726,-0.38756,-0.48527,1
-1.0284,-0.5872,-0.29154,-0.050085,-0.64025,-0.51309,0.092791,-0.43816,-0.11409,1
-1.9511,-0.78501,-0.74146,-0.60661,-0.69367,-0.35002,-0.53948,-0.34321,-0.95855,1
0.20184,-0.74672,-0.67922,-0.5262,-0.69367,-0.47128,-0.50576,-0.43381,-0.68137,1
0.81697,-0.77331,-0.253,-0.62219,-0.78984,0.19354,-0.57746,-0.28227,-0.8214,1
0.7291,-0.79817,-0.66554,-0.38196,-0.78984,0.31898,-0.56782,3.3614,-0.90038,1
-0.80873,-0.76002,-0.6112,-0.46774,-0.72573,-0.37929,0.26283,-0.42564,-0.27975,1
0.37759,-0.49415,-0.68076,-0.10114,-0.70436,-0.16604,-0.35867,-0.40197,-0.3772,1
-0.50117,-0.68025,-0.54203,-0.577,-0.70436,-0.52689,-0.40147,-0.40197,-0.571,1
0.11396,-0.3878,1.539,-0.5336,-0.72573,-0.24131,-0.44199,-0.41476,-0.14791,1
-1.5557,0.27688,-0.36861,-0.49454,-0.70436,-0.38347,-0.5477,-0.3677,-0.48013,1
0.026089,-0.64037,-0.70678,-0.66482,-0.70436,-0.17023,-0.36264,-0.40959,-0.84731,1
-0.061787,0.55604,-0.5613,-0.67375,-0.70436,-0.44201,-0.37964,-0.282,0.006024,1
-0.41329,1.3537,-0.52276,-0.67758,-0.70436,-0.38765,-0.57916,-0.42075,-0.10097,1
-1.4239,-0.85227,1.7317,-0.17773,-0.70436,-0.50055,-0.16227,-0.33695,-0.27136,1
1.7836,-0.66696,0.61408,-0.46135,-0.70436,-0.21204,-0.33572,3.9055,0.82221,1
-1.0724,-0.5872,-0.68365,-0.1522,-0.70436,0.77892,-0.31446,-0.41259,-0.76426,1
0.81697,-0.70684,-0.021779,-0.63878,-0.70436,-0.50473,-0.55762,-0.039326,-0.77417,1
-0.45723,-0.62708,0.53701,-0.52773,-0.85394,-0.31657,-0.49131,0.12391,-0.44858,1
-0.89661,-0.77331,-0.40715,1.4051,-0.70436,-0.43783,-0.21895,-0.43843,-0.17288,0
-0.89661,-0.76002,-0.71911,-0.63138,-0.70436,0.65348,-0.31219,-0.40225,-0.64138,1
-0.76479,5.6076,-0.59348,-0.38196,-0.70436,-0.32075,-0.58199,-0.4115,1.1602,1
-1.0724,-0.53403,-0.70812,-0.43302,-0.70436,-0.4211,-0.077251,-0.42945,5.0982,1
1.3442,0.19712,0.38286,1.0477,2.2447,-0.16186,0.29117,-0.37722,0.15593,1
0.42153,-0.3745,-0.70755,-0.40749,-0.70436,-0.22876,1.028,-0.37178,0.042759,1
0.86091,0.15724,-0.29154,-0.50118,-0.70436,3.3295,-0.27563,-0.41177,-0.29493,1
-0.50117,-0.70684,-0.1952,-0.54662,-0.70436,-0.4211,-0.077251,-0.039326,-0.66808,1
-0.67692,-0.49415,-0.58057,-0.67069,-0.70436,0.98798,-0.45078,-0.35219,-0.6318,1
0.20184,-0.79923,0.016758,-0.45063,-0.76847,-0.53613,-0.16227,-0.4319,-0.59609,1
0.50941,-0.60049,-0.58057,-0.53079,-0.70436,-0.44619,-0.57293,-0.42673,-0.74768,1
0.070027,-0.79405,-0.6534,-0.60049,-0.70436,0.61167,-0.19061,-0.24908,-0.82008,1
-0.94055,-0.87288,-0.40715,-0.3309,-0.68299,-0.48382,-0.3462,-0.38592,-0.68713,1
-0.85267,0.29017,-0.6218,0.35838,-0.70436,-0.27058,-0.27563,-0.26921,-0.38502,1
-0.89661,2.5501,-0.44569,-0.56041,-0.70436,-0.3333,-0.50973,-0.42483,0.2194,1
-0.58904,-0.77331,-0.29154,-0.20326,-0.70436,-0.54896,-0.529,-0.42075,-0.66578,1
0.37759,0.17053,-0.253,-0.66661,-0.70436,-0.51727,-0.5222,-0.43925,-0.5297,1
1.0367,-0.64037,-0.041048,-0.5165,1.3258,-0.52977,0.57458,-0.41966,-0.47116,1
-0.89661,-0.83632,-0.36861,-0.5599,-0.70436,-0.53788,-0.54232,-0.4387,-0.84912,0
0.42153,-0.49415,0.80677,0.51155,-0.70436,3.8312,-0.55762,-0.27656,-0.12911,1
-1.2042,-0.78328,-0.74454,-0.48841,-0.70436,-0.53191,-0.24729,-0.34457,-0.68285,1
0.37759,-0.72014,-0.50349,-0.075614,-0.70436,-0.49636,0.0077699,-0.25479,-0.12932,1
-0.23754,-0.87381,-0.67036,-0.30537,-0.70436,-0.54859,-0.42357,-0.039326,-0.78725,0
-0.1936,-0.20169,-0.75013,-0.64286,-0.70436,-0.54633,0.82964,-0.43653,-0.34014,1
-0.58904,-0.50744,-0.64955,-0.67503,-0.70436,-0.55344,-0.58058,-0.43245,-0.85801,0
-0.5451,-0.36121,-0.079585,-0.53232,-0.70436,-0.3542,-0.36944,-0.43081,-0.4974,1
-0.63298,-0.50744,0.15164,-0.68294,-0.70436,0.56986,0.34786,-0.012121,-0.26572,1
0.68516,-0.82077,-0.60407,-0.67631,-0.70436,-0.41274,-0.56357,-0.066532,-0.86204,1
-1.2042,-0.5872,-0.67036,0.23073,-0.70436,-0.5414,-0.39098,-0.42183,-0.17119,1
-0.28148,-0.52073,-0.59193,0.05203,-0.70436,-0.5554,-0.37369,0.80404,-0.30172,1
-0.80873,-0.86278,-0.27227,-0.67758,-0.80052,-0.50055,-0.58228,-0.40252,-0.86525,1
-0.017849,-0.68025,-0.23373,-0.54356,-0.5334,-0.35838,-0.077251,-0.38973,-0.27255,0
-0.10572,0.11736,-0.58057,-0.5747,-0.70436,0.52805,-0.54912,0.94007,-0.41439,1
-0.63298,-0.70684,-0.48422,-0.38196,-0.70436,0.40261,-0.5545,-0.41204,-0.71872,0
-0.41329,-0.42768,-0.021779,-0.27984,-0.79924,0.56986,2.5301,0.31434,1.3509,1
-0.45723,-0.86583,-0.60253,-0.57955,-0.71504,-0.29148,-0.56074,-0.43326,-0.91103,1
0.50941,-0.34792,1.3463,-0.22879,-0.72573,0.82073,-0.30397,0.34155,-0.11722,1
3.8047,-0.30804,-0.65822,-0.59078,-0.72573,-0.2664,-0.50831,-0.23874,-0.69799,1
-0.061787,0.077476,-0.13739,-0.22879,-0.72573,-0.50891,-0.37341,-0.39381,-0.37548,0
0.11396,0.27688,3.6585,1.7625,-0.42655,0.94617,0.29117,-0.2469,0.8341,1
0.28972,-0.54732,-0.060316,0.00097211,-0.72573,-0.2664,-0.58256,-0.43761,-0.43006,1
-0.28148,-0.79272,0.7875,-0.43302,-0.72573,-0.27476,-0.57888,-0.43598,-0.38667,1
-0.58904,-0.85015,-0.63991,-0.6107,-0.6723,-0.50891,1.4248,-0.4387,-0.53883,0
-1.4239,-0.055459,-0.021779,0.00097211,-0.68299,-0.35838,-0.30653,-0.30023,-0.31562,1
-0.5451,-0.62708,-0.36861,-0.54841,-0.72573,0.23536,-0.27563,-0.40306,-0.71563,1
0.37759,-0.57391,0.093832,-0.63954,-0.72573,-0.41274,-0.55677,1.1305,-0.46614,1
-0.94055,-0.70684,-0.63394,-0.64465,-0.72573,-0.45455,-0.50292,-0.43326,-0.84464,1
-0.94055,-0.49415,-0.61101,-0.43302,-0.72573,-0.40856,-0.4094,0.39596,-0.58429,1
-0.14966,0.011009,-0.40715,-0.54815,-0.72573,-0.41274,-0.43122,-0.4183,-0.28621,1
-0.98448,-0.66696,-0.73529,-0.52594,-0.70436,-0.53646,-0.54203,-0.066532,-0.88372,1
1.3882,0.82191,-0.71949,-0.53641,-0.72573,-0.52793,-0.51596,-0.37178,-0.42776,1
-1.292,-0.83273,-0.68751,-0.38196,-0.72573,-0.53103,-0.38248,-0.42809,-0.10085,0
-0.67692,-0.20169,-0.75013,-0.35643,-0.72573,-0.015519,-0.55252,1.5114,-0.60967,1
-0.58904,-0.66696,1.3463,-0.56781,-0.72573,-0.35002,-0.50151,0.04229,-0.23845,1
-0.1936,-0.52073,2.3097,-0.050085,-0.72573,0.86255,-0.048911,-0.43,0.40032,1
0.20184,0.95485,-0.40715,-0.1522,-0.72573,-0.41692,-0.10559,-0.3424,0.31903,1
-1.1163,-0.12193,-0.62007,-0.68269,-0.68299,-0.14096,-0.54288,-0.093737,-0.63023,1
0.20184,4.4112,4.8146,-0.050085,-0.72573,0.026293,-0.24729,-0.30349,2.1807,1
-0.017849,-0.54732,-0.5613,-0.43302,-0.72573,-0.55181,-0.30993,-0.36579,-0.75126,1
-0.41329,-0.49415,0.17091,0.077558,-0.72573,0.52805,-0.51313,-0.17535,-0.11734,1
-0.80873,-0.77331,-0.46496,0.23073,-0.85394,-0.50473,-0.35074,-0.28526,-0.55257,1
0.46547,-0.0022849,-0.52276,-0.66175,-0.72573,-0.53366,-0.49159,-0.43163,-0.66779,1
0.28972,-0.81013,-0.71622,-0.66916,-0.73214,-0.099145,-0.53863,-0.34811,-0.8745,1
-0.80873,-0.70684,-0.63394,-0.59717,-0.73,-0.50473,-0.50292,-0.43571,-0.66018,0
3.4972,0.15724,-0.5613,-0.1522,-0.73641,-0.53153,-0.34365,-0.40388,-0.45709,1
-0.72086,-0.86503,-0.63991,-0.46033,-0.66162,-0.53207,1.1697,-0.4387,-0.28769,1
-0.45723,-0.46756,-0.66901,-0.30537,-0.73427,-0.51727,-0.45956,-0.4319,-0.7859,0
0.28972,-0.80987,-0.60735,-0.54841,-0.73641,0.86255,-0.5511,3.3614,-0.69609,1
0.55334,0.82191,8.6683,0.99659,-0.7471,0.73711,0.31951,-0.22024,2.0476,1
0.33365,-0.70684,-0.64781,-0.57394,-0.7471,-0.49636,-0.53183,-0.40306,-0.74233,1
0.1579,0.82191,1.3463,-0.61478,-0.7471,-0.3542,-0.4179,-0.33178,0.19924,1
-0.67692,-0.3745,-0.253,-0.3309,-0.7471,-0.43783,-0.077251,-0.38348,-0.57445,0
-0.1936,-0.80016,-0.52276,-0.58798,-0.7471,-0.24131,-0.4556,-0.42972,-0.87845,1
-0.1936,-0.78581,-0.59232,0.12862,-0.7471,-0.057332,-0.37879,-0.3647,-0.71407,1
-0.76479,-0.70684,-0.63394,-0.59717,-0.7471,-0.50055,-0.50292,-0.40306,-0.72987,0
-0.28148,-0.5872,-0.64126,-0.57751,-0.83257,-0.53082,-0.30397,0.20552,-0.66105,0
0.24578,-0.45426,1.1536,-0.52543,-0.66589,-0.47964,-0.53948,4.1775,-0.33891,1
-0.58904,-0.70684,-0.72855,-0.52671,-0.7471,-0.43783,-0.58001,-0.42972,-0.67762,1
-0.67692,-0.3745,-0.67595,-0.5867,-0.7471,-0.39183,-0.30397,-0.42836,-0.66944,0
-0.94055,0.55604,-0.54203,0.026501,-0.70436,-0.4211,-0.44823,-0.38728,-0.18806,1
-1.0284,-0.8754,-0.15666,-0.61938,-0.7471,-0.38347,-0.49612,-0.41803,-0.77545,1
-1.0284,1.4866,-0.6507,-0.49199,-0.7471,-0.14932,-0.57859,-0.42972,-0.17851,1
-1.6875,0.11736,-0.6613,-0.61657,-0.7471,-0.2204,-0.37624,-0.42755,-0.49539,1
-1.4678,-0.74672,-0.40715,-0.64006,-0.7471,0.10992,-0.020571,-0.42945,-0.67491,1
-0.72086,-0.45426,-0.50349,-0.66737,-0.7471,0.65348,-0.45078,-0.31628,-0.7367,1
-0.1936,-0.86676,-0.6112,-0.68116,-0.7471,-0.29566,-0.53523,-0.42619,-0.89433,1
-0.41329,-0.42768,-0.021779,-0.27984,-0.79924,0.56986,2.5301,0.31434,1.3509,1
-0.5451,-0.44097,-0.6297,-0.6227,-0.7471,-0.50473,-0.58256,-0.36933,-0.80947,1
-0.58904,-0.86344,-0.67036,-0.47106,-0.7471,-0.5437,-0.43349,-0.35981,-0.90264,0
0.026089,-0.74672,-0.44569,0.25626,-0.7471,-0.14096,0.34786,0.50478,0.093069,1
-0.50117,-0.50744,0.40213,-0.67222,0.42823,0.31898,-0.46722,-0.43707,-0.26914,1
-0.45723,-0.055459,-0.74396,-0.43302,-0.7471,-0.38765,-0.50859,0.17832,-0.62197,1
0.11396,-0.86823,-0.44569,-0.54968,-0.59751,-0.41274,-0.3873,-0.42836,-0.72526,0
-0.67692,0.95485,-0.66978,-0.62653,-0.7471,0.068106,-0.55252,-0.43163,-0.35306,0
-0.89661,-0.66696,1.7317,-0.49275,-0.76847,-0.35002,-0.49471,1.8379,-0.20636,1
0.68516,1.4866,-0.48422,-0.075614,-0.7471,-0.52898,0.14947,-0.039326,0.37971,1
-0.76479,0.050889,-0.68481,-0.67069,-0.72573,-0.099145,-0.43547,-0.43897,-0.60942,1
-1.292,-0.72014,-0.253,0.026501,-0.69153,-0.37511,-0.13393,-0.43761,-0.54368,1
-0.58904,-0.78315,-0.66072,-0.60738,-0.7471,-0.53065,-0.57009,-0.34022,-0.72559,1
-0.14966,-0.72014,0.94165,-0.67911,-0.3197,-0.54537,-0.5256,-0.40279,-0.52908,1
0.7291,0.55604,-0.041048,-0.43302,-0.7471,0.56986,-0.54374,-0.35573,-0.11825,1
-0.32541,-0.83353,-0.63182,-0.61223,-0.7471,-0.23713,-0.36831,-0.3677,-0.9193,0
-0.63298,-0.56061,1.7317,-0.45395,-0.78847,0.15173,0.74462,-0.43,-0.025939,1
-0.23754,-0.41438,-0.31081,-0.20326,-0.85394,0.068106,-0.42811,0.069496,-0.5726,1
-1.0724,-0.76002,0.45993,-0.62882,-0.7471,0.10992,-0.55337,-0.33695,-0.47605,1
-0.72086,-0.3745,-0.66708,-0.20326,-0.7471,-0.46291,-0.24729,-0.43897,0.076244,1
-0.32541,0.36993,1.3463,-0.57853,-0.7471,0.27717,0.29117,3.0893,0.12688,1
-0.58904,-0.3745,-0.7139,0.56261,-0.7471,-0.44201,-0.048911,-0.30268,-0.44376,1
-0.80873,-0.82356,-0.21446,-0.25432,-0.7471,-0.28312,0.40454,-0.32934,-0.36268,0
-0.72086,-0.44097,-0.11812,-0.62448,-0.7471,-0.4671,-0.45701,-0.35219,-0.69519,1
-0.85267,-0.64037,-0.48422,-0.43608,-0.83257,0.48623,-0.5239,0.77684,0.71678,0
-0.45723,4.4112,1.3463,0.53708,1.1762,0.48623,-0.19061,-0.39109,1.4908,1
-0.5451,0.26359,-0.46496,-0.47999,-0.80052,0.90436,-0.53778,-0.39463,-0.38983,1
-1.3799,-0.74672,-0.69579,-0.38196,-0.7471,0.026293,-0.46155,-0.42374,-0.77816,1
0.33365,-0.36121,-0.48422,-0.51879,-0.76847,-0.27476,-0.5341,-0.4319,-0.57137,1
0.28972,-0.87354,-0.73144,5.1833,-0.7471,-0.41692,-0.49046,-0.066532,-0.035524,1
-0.32541,0.95485,-0.50349,0.077558,-0.7471,-0.2204,-0.21895,-0.41966,0.048436,1
-1.336,-0.28145,-0.48422,-0.050085,-0.7471,-0.20368,-0.020571,-0.4047,-0.25754,1
-0.10572,-0.83752,-0.71602,-0.50986,-0.7471,-0.4211,-0.50009,-0.43108,-0.69819,0
-1.0724,-0.73343,-0.71622,0.026501,-0.76847,-0.51961,-0.57293,-0.12094,-0.75689,1
0.28972,-0.82196,-0.52276,-0.25432,-0.7471,-0.20368,-0.46382,-0.41803,-0.54549,1
-0.72086,-0.76002,-0.17593,-0.43761,-0.7471,-0.47128,-0.21895,-0.41884,-0.64714,0
-0.72086,-0.10863,-0.098853,-0.65282,-0.7471,-0.2873,-0.57066,-0.34212,-0.13215,1
-0.67692,-0.80668,-0.7247,-0.65716,-0.7471,-0.37511,-0.54345,-0.41231,-0.94287,1
-0.67692,0.25029,-0.67113,-0.38196,-0.78984,-0.49636,-0.51426,0.17832,-0.56985,1
-0.32541,-0.45426,-0.11812,2.1199,-0.7471,0.27717,0.17781,-0.43816,0.42586,1
2.3987,-0.87966,-0.21446,0.30732,-0.7471,-0.5368,-0.57463,-0.43299,-0.72872,1
-1.1602,-0.83486,-0.52276,-0.4394,-0.7471,-0.52584,-0.077251,-0.12094,-0.39798,1
-0.67692,0.55604,-0.27227,-0.22879,-0.72573,-0.057332,-0.24729,-0.28227,-0.2707,1
-0.89661,-0.76002,-0.6534,-0.56934,-0.7471,-0.54575,0.23449,-0.066532,-0.49889,0
-1.0724,-0.77464,-0.52276,0.46049,-0.7471,-0.52877,-0.57859,0.31434,-0.7128,0
-0.45723,-0.53403,-0.74685,-0.6615,-0.85394,-0.35002,-0.51908,-0.28608,-0.77137,1
-1.2042,-0.78753,-0.69078,-0.5793,-0.7471,-0.55419,-0.48167,-0.36525,-0.80153,1
-1.3799,-0.5872,-0.67864,-0.65971,-0.7471,-0.53145,-0.30397,-0.38864,-0.58712,1
-0.72086,-0.73343,-0.33008,-0.40749,-0.7471,-0.43783,-0.45758,-0.43299,-0.64871,1
-1.2042,-0.85506,-0.7482,-0.66967,-0.7471,-0.55536,-0.36207,-0.42809,-0.84657,0
-0.41329,-0.45426,-0.23373,-0.6472,-0.7471,-0.4671,-0.57009,-0.37259,-0.60037,1
-0.63298,-0.09534,-0.33008,-0.62244,-0.7471,-0.5378,-0.55167,-0.42809,-0.64998,0
-0.32541,-0.042165,-0.041048,-0.55556,-0.7471,-0.53446,-0.37653,-0.3764,0.67836,1
-1.0284,-0.61379,-0.52276,-0.63316,-0.7471,-0.53876,-0.56102,-0.41748,-0.44417,0
-1.292,-0.84137,-0.59059,-0.40749,-0.7471,-0.44201,-0.40827,-0.43761,-0.79593,0
-0.67692,-0.68025,-0.63722,-0.66737,-0.75778,-0.51309,-0.38248,-0.43625,-0.75673,1
0.59728,-0.86384,-0.69001,-0.51522,-0.7706,0.82073,-0.57774,0.015085,-0.96973,1
3.6729,-0.80521,-0.74994,-0.45906,-0.75992,-0.24549,-0.53552,-0.39953,-0.63455,1
-0.85267,-0.34792,-0.52276,-0.20326,-0.7471,-0.49636,-0.35329,-0.43571,-0.45861,0
-1.0284,-0.52073,-0.6588,-0.64057,-0.76847,-0.45455,-0.50151,-0.41585,-0.83904,1
0.7291,-0.3745,-0.54203,1.8646,-0.80266,1.5315,-0.50604,0.36876,0.074064,1
2.7502,0.15724,-0.54203,0.077558,-0.80655,-0.057332,-0.47487,-0.40742,-0.41846,1
0.11396,-0.77331,-0.041048,-0.58057,-0.72573,0.40261,-0.13393,1.5114,-0.53932,1
-0.32541,1.3537,0.55628,0.17967,-0.7471,-0.1535,-0.52645,-0.43381,0.28287,1
0.42153,-0.79312,-0.40715,-0.4611,-0.76847,-0.488,-0.40685,-0.31873,-0.75167,1
0.28972,-0.70684,-0.61409,-0.12667,-0.76847,-0.49636,-0.30397,-0.42238,-0.56006,1
-1.1602,-0.8649,-0.5613,-0.64006,-0.76847,-0.4211,0.0077699,-0.42428,-0.87092,1
-0.45723,-0.80016,-0.70119,-0.44042,-0.76847,0.068106,-0.45928,-0.42972,-0.70457,1
0.55334,0.42311,-0.61814,2.3751,-0.5334,-0.51727,-0.048911,-0.43734,0.39596,1
0.28972,-0.45426,1.9243,-0.47744,-0.78984,-0.44201,-0.55139,-0.43489,0.15231,1
0.24578,-0.68025,-0.079585,-0.050085,-0.77915,-0.51727,-0.16227,-0.39626,-0.43916,1
-1.5117,-0.70684,-0.73105,-0.66278,-0.78984,-0.4671,0.54624,-0.4047,-0.7251,1
-1.292,-0.40109,-0.253,0.2052,-0.76847,-0.40856,-0.37539,-0.43,-0.021291,0
0.50941,-0.76002,-0.74974,-0.62806,-0.77915,-0.51727,-0.13393,-0.43571,-0.75842,1
-0.76479,-0.48085,-0.66862,-0.30537,-0.77915,-0.48382,-0.30397,-0.42891,-0.43759,0
-0.45723,-0.64037,-0.041048,-0.47361,-0.78984,-0.44619,-0.57548,-0.24908,-0.73299,1
-0.41329,-0.8084,-0.73125,-0.67324,-0.49066,-0.50055,-0.53098,-0.40116,-0.85891,0
0.24578,-0.64037,-0.098853,-0.54739,-0.77915,-0.32493,-0.57236,-0.36062,-0.56997,1
0.64122,0.15724,-0.5613,-0.68218,-0.70436,0.56986,0.63126,-0.40388,-0.46083,1
-0.28148,0.050889,-0.71468,-0.22879,-0.78556,-0.24131,-0.31333,-0.42809,-0.47605,1
0.55334,-0.41438,-0.48422,-0.22879,-0.78984,-0.21204,-0.39807,-0.42564,-0.66351,1
2.5305,-0.86025,-0.69117,-0.68269,-0.79789,-0.51727,-0.46268,-0.43272,-0.97739,1
1.6079,-0.64037,-0.6507,-0.3309,-0.77915,-0.22458,-0.51369,-0.40306,-0.7555,1
0.1579,1.0878,-0.72681,-0.67605,-0.77915,2.1587,-0.077251,-0.42945,-0.31998,1
2.6624,-0.56061,-0.33008,-0.59793,-0.78556,0.068106,-0.56187,-0.35545,-0.77088,1
-0.10572,1.0878,-0.5613,-0.38196,-0.78984,-0.42528,0.14947,0.096701,-0.20048,1
-0.5451,-0.44097,-0.48422,0.026501,-0.78984,0.068106,-0.24729,-0.43761,0.049053,1
-1.0724,-0.69355,-0.34934,-0.22879,-0.78984,0.44442,-0.21895,2.2187,-0.51382,1
-0.1936,-0.70684,-0.60253,-0.40749,-0.78984,-0.49636,-0.48535,-0.43544,-0.7172,1
-0.23754,-0.62708,-0.68963,-0.12667,-0.78984,-0.53571,-0.56556,0.12391,-0.73271,0
-0.58904,2.1513,0.20944,1.8646,-0.78984,1.1134,0.26283,-0.41231,0.81337,1
0.7291,-0.79644,-0.65726,-0.66175,-0.78984,-0.40438,1.5948,0.31434,-0.36087,1
-0.28148,-0.54732,-0.68674,-0.44093,-0.78984,-0.49636,-0.56527,1.2937,-0.50016,1
-1.3799,-0.80734,-0.5613,-0.64133,-0.78984,-0.45037,-0.44483,-0.43843,-0.78713,1
0.64122,-0.85121,1.038,-0.45778,0.10769,-0.41692,0.064451,-0.42592,0.23088,1
-0.50117,2.1513,-0.58057,0.2052,-0.8112,0.19354,-0.57151,-0.41313,0.78684,1
-0.89661,-0.055459,-0.75225,-0.56398,-0.85394,-0.51986,-0.077251,-0.43544,0.55585,1
1.0806,-0.62708,1.539,-0.35643,-0.78984,-0.15768,-0.31304,-0.42619,-0.12796,1
-0.94055,1.0878,-0.40715,-0.024557,-0.78984,0.23536,-0.30397,-0.42374,0.7712,1
-0.94055,0.25029,-0.041048,-0.53641,-0.78984,-0.42946,0.03611,-0.43272,-0.35676,1
-0.67692,-0.70684,0.016758,-0.4394,-0.78984,-0.55386,0.31951,-0.39354,-0.47844,0
-1.5117,-0.45426,-0.44569,-0.43302,-0.78984,-0.50891,-0.30397,-0.42755,-0.72526,1
-0.67692,-0.77637,-0.74974,-0.62474,-0.78984,-0.55578,-0.51681,-0.41041,-0.9346,0
-0.41329,-0.84244,0.71043,0.97107,-0.78984,1.2389,0.12113,-0.41775,-0.1735,1
-0.1936,1.8854,2.6951,0.63919,-0.78984,-0.53843,-0.49471,-0.393,1.2921,0
-0.63298,-0.74672,-0.060316,-0.58645,-0.78984,-0.5531,0.34786,-0.34212,-0.18209,0
-0.67692,-0.28145,0.30579,1.8646,-0.78984,-0.34584,-0.39126,-0.43761,0.11253,1
-0.28148,-0.34792,-0.11812,-0.54764,-0.78984,-0.54679,-0.048911,-0.43299,-0.26832,1
-0.50117,-0.56061,-0.50349,-0.44655,-0.8112,-0.53684,-0.57859,-0.35328,-0.71835,1
-0.72086,0.18382,0.44067,0.2052,-0.78984,-0.53086,-0.27563,-0.43571,-0.23475,0
-0.41329,-0.5872,-0.079585,-0.20326,-0.78984,-0.55051,-0.529,-0.42619,-0.55487,1
-1.0284,-0.60049,-0.60985,-0.68167,-0.80052,-0.51731,0.74462,-0.42755,-0.68318,1
-0.32541,-0.28145,-0.69791,-0.59053,-0.78984,-0.53027,-0.49896,-0.40524,-0.72785,0
-0.63298,0.55604,-0.67517,0.2052,-0.80052,-0.43365,-0.49527,-0.42619,-0.37083,1
0.070027,-0.77331,-0.60176,-0.47744,-0.80052,-0.53784,-0.48989,-0.42347,-0.83904,1
-0.85267,-0.81545,-0.68365,-0.55326,-0.7471,-0.488,-0.52616,-0.14815,-0.84024,0
-0.58904,-0.25486,-0.62565,-0.40749,-0.83963,-0.057332,-0.56726,-0.42238,-0.36758,1
-0.1936,-0.70684,0.45993,-0.61248,-0.80052,-0.54466,-0.43094,-0.43054,-0.41583,1
-0.94055,-0.41438,2.117,0.05203,-0.78984,-0.47128,1.2831,-0.33695,1.3383,1
-0.89661,-0.13522,-0.75321,-0.67835,-0.80052,-0.51309,-0.40855,-0.39653,-0.74694,1
-0.94055,-0.82236,-0.64531,-0.60585,-0.70436,-0.41274,-0.38673,-0.36933,-0.73777,0
1.8715,-0.53403,-0.0025106,2.1199,4.5526,-0.40438,-0.24729,-0.093737,1.5311,1
-0.76479,0.037596,0.15164,0.077558,-0.80052,-0.14096,0.46122,-0.26921,0.93719,1
0.28972,-0.0022849,-0.73953,-0.6569,-0.80693,-0.47964,-0.54969,-0.4251,-0.66351,1
2.7063,0.42311,1.9243,-0.35643,-0.83257,1.2389,-0.55535,0.50478,0.52192,1
-0.80873,2.1513,1.3463,-0.47999,-0.80052,1.1134,4.2305,-0.32117,1.3509,1
0.33365,-0.77331,-0.40715,-0.22879,-0.8112,-0.32911,0.34786,-0.36062,-0.64924,1
-0.14966,0.55604,2.5024,-0.17773,-0.8112,1.6988,3.6637,-0.12094,1.1893,1
0.33365,-0.72014,-0.6613,-0.40749,-0.8112,-0.45037,-0.53382,-0.4251,-0.85431,1
-0.061787,-0.72014,-0.15666,-0.47744,-0.81975,-0.4671,-0.32891,-0.42836,-0.38979,0
-0.89661,-0.72014,-0.48422,-0.54381,-0.80052,-0.36675,-0.56782,2.1099,0.46527,1
-0.41329,-0.14851,-0.0025106,-0.54075,-0.8112,-0.36675,-0.34819,0.20552,0.93888,1
0.070027,-0.73343,1.9243,-0.050085,-0.63597,-0.55319,-0.44058,-0.39653,-0.17403,1
0.50941,-0.72014,2.3097,-0.6375,-0.68299,-0.47546,-0.54714,-0.4251,-0.2519,1
-0.58904,-0.87447,-0.74281,-0.66916,-0.86655,-0.14096,-0.58284,-0.39381,-0.97718,1
-0.94055,-0.44097,-0.50349,-0.35643,-0.8112,-0.52463,-0.43888,-0.2469,-0.41937,1
-0.1936,-0.77331,-0.54203,-0.40749,-0.8112,-0.30403,-0.21895,-0.093737,-0.19707,1
-0.80873,-0.79126,-0.58057,-0.47744,-0.8112,-0.5434,0.77296,-0.43435,-0.31254,1
1.3003,0.19712,-0.17593,1.3795,3.3131,2.7859,1.8782,0.15111,0.51443,1
-0.36935,-0.77331,-0.7299,-0.024557,-0.8112,-0.34166,-0.50151,-0.093737,-0.73596,1
-0.32541,-0.79777,-0.42642,-0.6615,-0.8112,-0.14096,-0.58313,-0.17535,-0.91379,1
-0.45723,-0.81492,-0.71468,-0.54688,-0.8112,-0.50473,-0.54884,-0.43408,-0.95209,1
0.11396,-0.76002,-0.64531,-0.46033,-0.8112,-0.41274,-0.58284,-0.4183,-0.79079,1
-0.63298,0.95485,1.0187,1.2519,-0.8112,0.10992,0.34786,-0.39517,0.56696,1
3.4532,0.15724,-0.60754,-0.40749,-0.8112,-0.47546,-0.58341,-0.40742,-0.4916,1
-0.98448,-0.53403,-0.021779,0.00097211,-0.8112,-0.39601,-0.24729,-0.4047,-0.55117,1
-0.36935,-0.70684,-0.041048,-0.6061,-0.8112,-0.54416,-0.16227,-0.3764,-0.64381,1
-0.63298,-0.73343,0.016758,0.33285,-0.8112,-0.43365,-0.36434,-0.43108,-0.11553,1
-0.061787,-0.42768,-0.23373,0.077558,-0.8112,1.0298,-0.57661,-0.40415,-0.62468,1
-0.58904,0.42311,-0.34934,-0.6541,-0.8112,-0.55206,-0.58398,-0.40361,-0.48852,0
-0.23754,-0.53403,-0.6956,-0.62244,-0.8112,-0.52078,-0.55422,-0.43925,-0.59671,0
